subject	time_elapsed_ms	blocknum	block_type	block_response	trialnum	target	level	field	target_present	response	correct	rt	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response
59a07638bfd73c00010ea394	476113	4	main	slash	52	square	global	RVF	yes	present	1	757	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	477681	4	main	slash	53	circle	global	LVF	yes	present	1	765	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	480463	4	main	slash	54	absent	absent	absent	no	absent	1	2000	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	483262	4	main	slash	55	absent	absent	absent	no	absent	1	2000	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	484829	4	main	slash	56	circle	global	LVF	yes	present	1	721	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	486378	4	main	slash	57	square	global	RVF	yes	present	1	742	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	489149	4	main	slash	58	square	local	LVF	yes	absent	0	2000	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	491852	4	main	slash	59	absent	absent	absent	no	absent	1	2000	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	493610	4	main	slash	60	circle	local	LVF	yes	present	1	894	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	495594	4	main	slash	61	circle	global	RVF	yes	present	1	950	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	497306	4	main	slash	62	square	global	LVF	yes	present	1	917	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	499076	4	main	slash	63	square	local	RVF	yes	present	1	949	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	501868	4	main	slash	64	absent	absent	absent	no	absent	1	2000	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	503618	4	main	slash	65	square	local	RVF	yes	present	1	822	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	505266	4	main	slash	66	circle	local	RVF	yes	present	1	803	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	506930	4	main	slash	67	circle	global	LVF	yes	present	1	838	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	508482	4	main	slash	68	square	local	LVF	yes	present	1	781	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	511364	4	main	slash	69	absent	absent	absent	no	absent	1	2000	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	513258	4	main	slash	70	circle	global	RVF	yes	present	1	797	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	514858	4	main	slash	71	circle	local	RVF	yes	present	1	814	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	517628	4	main	slash	72	absent	absent	absent	no	absent	1	2000	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	519507	4	main	slash	73	square	global	RVF	yes	present	1	837	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	521052	4	main	slash	74	circle	global	RVF	yes	present	1	759	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	522482	4	main	slash	75	square	global	LVF	yes	present	1	622	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	523962	4	main	slash	76	square	local	LVF	yes	present	1	652	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	525546	4	main	slash	77	square	local	RVF	yes	present	1	779	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	528333	4	main	slash	78	absent	absent	absent	no	absent	1	2000	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	529794	4	main	slash	79	circle	local	RVF	yes	present	1	622	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
59a07638bfd73c00010ea394	531234	4	main	slash	80	square	local	LVF	yes	present	1	645	25	12.5	25	12.5	75	23	US	Male	12	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	115610	1	practice	slash	1	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	119260	1	practice	slash	2	circle	global	LVF	yes	present	1	679	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	123584	1	practice	slash	3	circle	local	RVF	yes	absent	0	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	126653	1	practice	slash	4	square	local	LVF	yes	present	1	881	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	129501	1	practice	slash	5	square	global	LVF	yes	present	1	658	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	132324	1	practice	slash	6	circle	local	RVF	yes	present	1	680	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	135405	1	practice	slash	7	absent	absent	absent	no	present	0	1091	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	138063	1	practice	slash	8	circle	global	RVF	yes	present	1	669	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	141969	1	practice	slash	9	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	144629	1	practice	slash	10	square	global	LVF	yes	present	1	672	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	147356	1	practice	slash	11	square	local	LVF	yes	present	1	747	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	149899	1	practice	slash	12	square	global	RVF	yes	present	1	621	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	152420	1	practice	slash	13	circle	global	RVF	yes	present	1	622	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	156300	1	practice	slash	14	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	159388	1	practice	slash	15	circle	local	RVF	yes	present	1	1150	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	162244	1	practice	slash	16	circle	global	LVF	yes	present	1	820	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	168914	2	main	slash	1	square	local	RVF	yes	present	1	851	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	171090	2	main	slash	2	square	global	LVF	yes	present	1	741	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	173010	2	main	slash	3	circle	local	LVF	yes	present	1	709	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	174762	2	main	slash	4	square	local	LVF	yes	present	1	676	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	176970	2	main	slash	5	absent	absent	absent	no	present	0	1099	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	178978	2	main	slash	6	square	local	RVF	yes	present	1	655	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	182075	2	main	slash	7	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	183682	2	main	slash	8	circle	global	LVF	yes	present	1	620	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	185586	2	main	slash	9	circle	global	RVF	yes	present	1	656	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	187442	2	main	slash	10	square	local	RVF	yes	present	1	727	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	189322	2	main	slash	11	circle	global	RVF	yes	present	1	772	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	191202	2	main	slash	12	circle	local	RVF	yes	present	1	783	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	193194	2	main	slash	13	circle	local	LVF	yes	present	1	856	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	195490	2	main	slash	14	square	local	RVF	yes	present	1	1050	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	198758	2	main	slash	15	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	201828	2	main	slash	16	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	203546	2	main	slash	17	square	global	RVF	yes	present	1	648	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	205314	2	main	slash	18	square	global	LVF	yes	present	1	681	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	207210	2	main	slash	19	square	global	RVF	yes	present	1	892	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	210253	2	main	slash	20	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	211922	2	main	slash	21	square	local	LVF	yes	present	1	649	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	213754	2	main	slash	22	circle	local	RVF	yes	present	1	763	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	215474	2	main	slash	23	square	local	LVF	yes	present	1	681	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	217314	2	main	slash	24	square	global	RVF	yes	present	1	819	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	220296	2	main	slash	25	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	221938	2	main	slash	26	square	global	LVF	yes	present	1	722	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	223794	2	main	slash	27	circle	global	RVF	yes	present	1	826	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	225570	2	main	slash	28	circle	global	LVF	yes	present	1	817	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	227706	2	main	slash	29	absent	absent	absent	no	present	0	1201	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	229554	2	main	slash	30	circle	global	LVF	yes	present	1	747	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	231514	2	main	slash	31	circle	global	RVF	yes	present	1	1005	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	234444	2	main	slash	32	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	236362	2	main	slash	33	circle	local	RVF	yes	present	1	749	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	238298	2	main	slash	34	square	global	LVF	yes	present	1	949	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	240122	2	main	slash	35	circle	local	RVF	yes	present	1	788	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	241906	2	main	slash	36	circle	local	LVF	yes	present	1	786	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	243498	2	main	slash	37	square	global	RVF	yes	present	1	644	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	245226	2	main	slash	38	square	local	LVF	yes	present	1	603	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	246954	2	main	slash	39	circle	global	LVF	yes	present	1	696	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	248706	2	main	slash	40	circle	local	LVF	yes	present	1	781	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	251678	2	main	slash	41	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	253562	2	main	slash	42	circle	local	LVF	yes	present	1	581	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	255290	2	main	slash	43	square	local	LVF	yes	present	1	690	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	258301	2	main	slash	44	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	260082	2	main	slash	45	square	global	RVF	yes	present	1	677	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	261770	2	main	slash	46	circle	local	RVF	yes	present	1	714	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	263514	2	main	slash	47	square	local	LVF	yes	present	1	773	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	265386	2	main	slash	48	absent	absent	absent	no	present	0	943	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	267130	2	main	slash	49	square	global	LVF	yes	present	1	768	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	268930	2	main	slash	50	circle	local	LVF	yes	present	1	850	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	271831	2	main	slash	51	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	273547	2	main	slash	52	circle	local	LVF	yes	present	1	662	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	277482	2	main	slash	53	square	global	RVF	yes	present	1	611	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	279162	2	main	slash	54	square	global	LVF	yes	present	1	588	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	280754	2	main	slash	55	square	local	RVF	yes	present	1	663	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	282250	2	main	slash	56	circle	global	RVF	yes	present	1	573	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	283682	2	main	slash	57	square	local	LVF	yes	present	1	520	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	284914	2	main	slash	58	circle	global	RVF	yes	present	1	418	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	286170	2	main	slash	59	square	global	RVF	yes	present	1	439	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	287442	2	main	slash	60	circle	local	LVF	yes	present	1	493	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	289498	2	main	slash	61	square	local	RVF	yes	present	1	1298	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	290858	2	main	slash	62	circle	local	RVF	yes	present	1	589	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	293653	2	main	slash	63	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	296314	2	main	slash	64	circle	global	RVF	yes	present	1	1691	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	298906	2	main	slash	65	square	global	LVF	yes	present	1	1213	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	301961	2	main	slash	66	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	303594	2	main	slash	67	square	local	RVF	yes	present	1	580	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	305290	2	main	slash	68	circle	global	LVF	yes	present	1	441	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	306842	2	main	slash	69	square	global	LVF	yes	present	1	390	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	308168	2	main	slash	70	circle	global	LVF	yes	present	1	376	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	309378	2	main	slash	71	absent	absent	absent	no	present	0	291	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	310898	2	main	slash	72	circle	global	LVF	yes	present	1	360	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	312322	2	main	slash	73	circle	local	RVF	yes	present	1	532	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	313658	2	main	slash	74	circle	global	LVF	yes	present	1	450	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	315010	2	main	slash	75	square	global	RVF	yes	present	1	467	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	316194	2	main	slash	76	square	local	LVF	yes	present	1	266	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	317498	2	main	slash	77	square	local	RVF	yes	present	1	387	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	318666	2	main	slash	78	circle	local	RVF	yes	present	1	269	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	319842	2	main	slash	79	absent	absent	absent	no	present	0	277	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	321834	2	main	slash	80	circle	global	RVF	yes	present	1	701	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	366527	3	practice	z	1	square	global	LVF	yes	present	1	378	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	369188	3	practice	z	2	square	global	RVF	yes	present	1	490	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	371756	3	practice	z	3	circle	local	RVF	yes	present	1	522	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
5dee933631a7e05381da6b02	375753	3	practice	z	4	absent	absent	absent	no	absent	1	2000	25	25	25	25	100	33	US	Male	16	Black or African American	No	No	NA	NA
